timestamp,ip,method,url,status,size,threat_severity,prediction,probability_score,threat_type,details,country,city,latitude,longitude
21/May/2026:15:33:18 +0000,203.0.113.88,POST,/api/v1/status,404,1149,High,Anomaly,0.5029,DDoS Attempt / Flooding,IP requested 197 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:33:28 +0000,203.0.113.88,PUT,/contact.html,200,21106,High,Anomaly,0.4748,DDoS Attempt / Flooding,IP requested 198 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:33:38 +0000,203.0.113.88,GET,/js/main.js,200,15740,High,Anomaly,0.4744,DDoS Attempt / Flooding,IP requested 199 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:33:48 +0000,81.108.20.11,PUT,/js/main.js,200,4604,High,Anomaly,0.4673,DDoS Attempt / Flooding,IP requested 215 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:33:58 +0000,81.108.20.11,GET,/images/logo.png,200,19158,High,Anomaly,0.49,DDoS Attempt / Flooding,IP requested 216 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:34:08 +0000,192.168.1.15,POST,/about.html,200,6753,High,Anomaly,0.473,DDoS Attempt / Flooding,IP requested 178 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:34:18 +0000,81.108.20.11,POST,/index.html,200,4662,High,Anomaly,0.4804,DDoS Attempt / Flooding,IP requested 217 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:34:28 +0000,122.164.48.9,GET,/css/styles.css,304,349,High,Anomaly,0.4535,DDoS Attempt / Flooding,IP requested 231 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:34:38 +0000,203.0.113.88,POST,/products/items,200,11583,High,Anomaly,0.4615,DDoS Attempt / Flooding,IP requested 200 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:34:48 +0000,122.164.48.9,GET,/blog/posts,200,22874,High,Anomaly,0.469,DDoS Attempt / Flooding,IP requested 232 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:34:58 +0000,185.220.101.5,GET,/admin,401,524,High,Anomaly,0.4263,DDoS Attempt / Flooding,IP requested 45 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:15:35:08 +0000,81.108.20.11,POST,/api/v1/metrics,200,3994,High,Anomaly,0.4811,DDoS Attempt / Flooding,IP requested 218 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:35:18 +0000,122.164.48.9,GET,/contact.html,304,1052,High,Anomaly,0.4729,DDoS Attempt / Flooding,IP requested 233 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:35:28 +0000,82.102.23.45,GET,/favicon.ico,200,14531,High,Anomaly,0.4478,DDoS Attempt / Flooding,IP requested 67 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:15:35:38 +0000,192.168.1.15,POST,/js/main.js,304,198,High,Anomaly,0.4662,DDoS Attempt / Flooding,IP requested 179 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:35:48 +0000,122.164.48.9,GET,/css/styles.css,404,683,High,Anomaly,0.4417,DDoS Attempt / Flooding,IP requested 234 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:35:58 +0000,10.0.0.4,POST,/api/v1/metrics,200,21597,High,Anomaly,0.4983,DDoS Attempt / Flooding,IP requested 210 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:36:08 +0000,203.0.113.88,PUT,/contact.html,200,11557,High,Anomaly,0.475,DDoS Attempt / Flooding,IP requested 201 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:36:18 +0000,122.164.48.9,GET,/favicon.ico,200,2506,High,Anomaly,0.4602,DDoS Attempt / Flooding,IP requested 235 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:36:28 +0000,81.108.20.11,GET,/blog/posts,200,10310,High,Anomaly,0.4877,DDoS Attempt / Flooding,IP requested 219 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:36:38 +0000,81.108.20.11,GET,/js/main.js,200,17600,High,Anomaly,0.5135,DDoS Attempt / Flooding,IP requested 220 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:36:48 +0000,192.168.1.15,POST,/css/styles.css,200,8640,High,Anomaly,0.5007,DDoS Attempt / Flooding,IP requested 180 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:36:58 +0000,203.0.113.88,POST,/api/v1/status,304,932,High,Anomaly,0.5113,DDoS Attempt / Flooding,IP requested 202 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:37:08 +0000,122.164.48.9,GET,/blog/posts,200,4542,High,Anomaly,0.4885,DDoS Attempt / Flooding,IP requested 236 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:37:18 +0000,89.248.167.15,GET,/api/ping?host=127.0.0.1;%20whoami,500,169,High,Anomaly,0.4718,DDoS Attempt / Flooding,IP requested 56 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:37:28 +0000,89.248.167.15,GET,/phpmyadmin/index.php,404,664,High,Anomaly,0.474,DDoS Attempt / Flooding,IP requested 57 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:37:38 +0000,81.108.20.11,PUT,/blog/posts,200,4710,High,Anomaly,0.5108,DDoS Attempt / Flooding,IP requested 221 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:37:48 +0000,89.248.167.15,PUT,/contact.html,200,20114,High,Anomaly,0.4617,DDoS Attempt / Flooding,IP requested 58 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:37:58 +0000,203.0.113.88,PUT,/images/logo.png,304,1223,High,Anomaly,0.4807,DDoS Attempt / Flooding,IP requested 203 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:38:08 +0000,81.108.20.11,GET,/blog/posts,200,17849,High,Anomaly,0.4733,DDoS Attempt / Flooding,IP requested 222 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:38:18 +0000,190.12.87.54,GET,/css/styles.css,200,24537,High,Anomaly,0.4422,DDoS Attempt / Flooding,IP requested 66 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:15:38:28 +0000,203.0.113.88,GET,/about.html,404,436,High,Anomaly,0.4476,DDoS Attempt / Flooding,IP requested 204 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:38:38 +0000,10.0.0.4,GET,/images/logo.png,404,1055,High,Anomaly,0.4829,DDoS Attempt / Flooding,IP requested 211 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:38:48 +0000,203.0.113.88,PUT,/api/v1/status,200,2409,High,Anomaly,0.4906,DDoS Attempt / Flooding,IP requested 205 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:38:58 +0000,192.168.1.15,PUT,/products/items,304,1196,High,Anomaly,0.4542,DDoS Attempt / Flooding,IP requested 181 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:39:08 +0000,203.0.113.88,GET,/contact.html,200,14875,High,Anomaly,0.4901,DDoS Attempt / Flooding,IP requested 206 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:39:18 +0000,89.248.167.15,GET,/contact.html,200,9037,High,Anomaly,0.4706,DDoS Attempt / Flooding,IP requested 59 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:39:28 +0000,198.51.100.12,POST,/index.html,304,666,High,Anomaly,0.4976,DDoS Attempt / Flooding,IP requested 53 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:15:39:38 +0000,203.0.113.88,GET,/contact.html,200,5913,High,Anomaly,0.4898,DDoS Attempt / Flooding,IP requested 207 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:39:48 +0000,89.248.167.15,GET,/js/main.js,304,371,High,Anomaly,0.4745,DDoS Attempt / Flooding,IP requested 60 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:39:58 +0000,190.12.87.54,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,635,High,Anomaly,0.5147,DDoS Attempt / Flooding,IP requested 67 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:15:40:08 +0000,203.0.113.88,GET,/blog/posts,200,8453,High,Anomaly,0.4876,DDoS Attempt / Flooding,IP requested 208 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:40:18 +0000,203.0.113.88,GET,/api/v1/metrics,200,24774,High,Anomaly,0.4771,DDoS Attempt / Flooding,IP requested 209 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:40:28 +0000,81.108.20.11,GET,/blog/posts,200,6523,High,Anomaly,0.4796,DDoS Attempt / Flooding,IP requested 223 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:40:38 +0000,10.0.0.4,GET,/products/items,200,6514,High,Anomaly,0.4823,DDoS Attempt / Flooding,IP requested 212 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:40:48 +0000,89.248.167.15,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,343,High,Anomaly,0.5403,DDoS Attempt / Flooding,IP requested 61 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:40:58 +0000,192.168.1.15,GET,/about.html,304,1442,High,Anomaly,0.4594,DDoS Attempt / Flooding,IP requested 182 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:41:08 +0000,192.168.1.15,POST,/images/logo.png,200,21789,High,Anomaly,0.4975,DDoS Attempt / Flooding,IP requested 183 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:41:18 +0000,81.108.20.11,GET,/index.html,200,15764,High,Anomaly,0.4741,DDoS Attempt / Flooding,IP requested 224 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:41:28 +0000,203.0.113.88,POST,/about.html,200,9577,High,Anomaly,0.465,DDoS Attempt / Flooding,IP requested 210 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:41:38 +0000,192.168.1.15,POST,/products/items,404,452,High,Anomaly,0.4819,DDoS Attempt / Flooding,IP requested 184 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:41:48 +0000,203.0.113.88,PUT,/css/styles.css,200,19391,High,Anomaly,0.4643,DDoS Attempt / Flooding,IP requested 211 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:41:58 +0000,81.108.20.11,GET,/js/main.js,200,18546,High,Anomaly,0.4759,DDoS Attempt / Flooding,IP requested 225 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:42:08 +0000,89.248.167.15,GET,/api/v1/metrics,404,437,High,Anomaly,0.4773,DDoS Attempt / Flooding,IP requested 62 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:42:18 +0000,203.0.113.88,POST,/index.html,200,5139,High,Anomaly,0.4786,DDoS Attempt / Flooding,IP requested 212 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:42:28 +0000,89.248.167.15,GET,/.env,404,665,High,Anomaly,0.4414,DDoS Attempt / Flooding,IP requested 63 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:42:38 +0000,203.0.113.88,POST,/api/v1/status,404,992,High,Anomaly,0.5292,DDoS Attempt / Flooding,IP requested 213 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:42:48 +0000,122.164.48.9,GET,/favicon.ico,200,12809,High,Anomaly,0.4454,DDoS Attempt / Flooding,IP requested 237 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:42:58 +0000,81.108.20.11,GET,/images/logo.png,404,625,High,Anomaly,0.4981,DDoS Attempt / Flooding,IP requested 226 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:43:08 +0000,203.0.113.88,GET,/products/items,304,360,High,Anomaly,0.457,DDoS Attempt / Flooding,IP requested 214 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:43:18 +0000,81.108.20.11,PUT,/index.html,200,5751,High,Anomaly,0.4731,DDoS Attempt / Flooding,IP requested 227 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:43:28 +0000,91.220.43.12,GET,/admin,401,245,High,Anomaly,0.424,DDoS Attempt / Flooding,IP requested 47 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:15:43:38 +0000,122.164.48.9,GET,/images/logo.png,200,2668,High,Anomaly,0.5008,DDoS Attempt / Flooding,IP requested 238 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:43:48 +0000,192.168.1.15,PUT,/products/items,200,10381,High,Anomaly,0.4694,DDoS Attempt / Flooding,IP requested 185 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:43:58 +0000,192.168.1.15,GET,/js/main.js,200,16907,High,Anomaly,0.4705,DDoS Attempt / Flooding,IP requested 186 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:44:08 +0000,81.108.20.11,GET,/images/logo.png,404,254,High,Anomaly,0.4924,DDoS Attempt / Flooding,IP requested 228 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:44:18 +0000,10.0.0.4,GET,/products/items,404,269,High,Anomaly,0.4628,DDoS Attempt / Flooding,IP requested 213 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:44:28 +0000,122.164.48.9,GET,/api/v1/metrics,200,16343,High,Anomaly,0.4843,DDoS Attempt / Flooding,IP requested 239 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:44:38 +0000,122.164.48.9,GET,/api/v1/status,200,11610,High,Anomaly,0.5148,DDoS Attempt / Flooding,IP requested 240 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:44:48 +0000,81.108.20.11,GET,/js/main.js,200,10313,High,Anomaly,0.4642,DDoS Attempt / Flooding,IP requested 229 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:44:58 +0000,89.248.167.15,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,279,High,Anomaly,0.5531,DDoS Attempt / Flooding,IP requested 64 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:45:08 +0000,192.168.1.15,PUT,/index.html,200,20961,High,Anomaly,0.4601,DDoS Attempt / Flooding,IP requested 187 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:45:18 +0000,203.0.113.88,GET,/api/v1/status,200,15976,High,Anomaly,0.4705,DDoS Attempt / Flooding,IP requested 215 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:45:28 +0000,203.0.113.88,GET,/index.html,200,18699,High,Anomaly,0.438,DDoS Attempt / Flooding,IP requested 216 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:45:38 +0000,103.22.200.41,GET,/wp-login.php,404,878,High,Anomaly,0.4514,DDoS Attempt / Flooding,IP requested 47 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:45:48 +0000,103.22.200.41,GET,/wp-login.php,404,567,High,Anomaly,0.4434,DDoS Attempt / Flooding,IP requested 48 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:45:58 +0000,81.108.20.11,GET,/about.html,200,2352,High,Anomaly,0.437,DDoS Attempt / Flooding,IP requested 230 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:46:08 +0000,192.168.1.15,PUT,/favicon.ico,200,4544,High,Anomaly,0.4639,DDoS Attempt / Flooding,IP requested 188 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:46:18 +0000,103.22.200.41,GET,/images/logo.png,200,11759,High,Anomaly,0.4788,DDoS Attempt / Flooding,IP requested 49 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:46:28 +0000,122.164.48.9,GET,/images/logo.png,304,118,High,Anomaly,0.4842,DDoS Attempt / Flooding,IP requested 241 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:46:38 +0000,203.0.113.88,GET,/css/styles.css,200,17513,High,Anomaly,0.4537,DDoS Attempt / Flooding,IP requested 217 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:46:48 +0000,203.0.113.88,POST,/about.html,200,8088,High,Anomaly,0.4637,DDoS Attempt / Flooding,IP requested 218 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:46:58 +0000,190.12.87.54,POST,/js/main.js,200,20798,High,Anomaly,0.4447,DDoS Attempt / Flooding,IP requested 68 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:15:47:08 +0000,203.0.113.88,PUT,/js/main.js,200,11263,High,Anomaly,0.4754,DDoS Attempt / Flooding,IP requested 219 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:47:18 +0000,81.108.20.11,GET,/api/v1/metrics,404,603,High,Anomaly,0.4895,DDoS Attempt / Flooding,IP requested 231 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:47:28 +0000,103.22.200.41,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,298,High,Anomaly,0.5168,DDoS Attempt / Flooding,IP requested 50 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:47:38 +0000,10.0.0.4,POST,/api/v1/status,200,10331,High,Anomaly,0.5245,DDoS Attempt / Flooding,IP requested 214 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:47:48 +0000,122.164.48.9,GET,/contact.html,200,9940,High,Anomaly,0.4777,DDoS Attempt / Flooding,IP requested 242 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:47:58 +0000,192.168.1.15,GET,/about.html,200,13831,High,Anomaly,0.4618,DDoS Attempt / Flooding,IP requested 189 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:48:08 +0000,122.164.48.9,GET,/css/styles.css,200,10126,High,Anomaly,0.4502,DDoS Attempt / Flooding,IP requested 243 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:48:18 +0000,10.0.0.4,GET,/js/main.js,200,11138,High,Anomaly,0.4509,DDoS Attempt / Flooding,IP requested 215 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:48:28 +0000,198.51.100.12,GET,/admin,401,1061,High,Anomaly,0.4483,DDoS Attempt / Flooding,IP requested 54 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:15:48:38 +0000,103.22.200.41,GET,/phpmyadmin/index.php,404,206,High,Anomaly,0.4756,DDoS Attempt / Flooding,IP requested 51 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:48:48 +0000,122.164.48.9,POST,/about.html,200,8711,High,Anomaly,0.4557,DDoS Attempt / Flooding,IP requested 244 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:48:58 +0000,91.220.43.12,GET,"/api/users?id=1%20UNION%20SELECT%20NULL,username,password%20FROM%20users--",500,469,High,Anomaly,0.5522,DDoS Attempt / Flooding,IP requested 48 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:15:49:08 +0000,10.0.0.4,GET,/blog/posts,200,16260,High,Anomaly,0.4949,DDoS Attempt / Flooding,IP requested 216 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:49:18 +0000,192.168.1.15,POST,/js/main.js,304,411,High,Anomaly,0.4723,DDoS Attempt / Flooding,IP requested 190 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:49:28 +0000,203.0.113.88,GET,/api/v1/metrics,404,602,High,Anomaly,0.5037,DDoS Attempt / Flooding,IP requested 220 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:49:38 +0000,81.108.20.11,GET,/api/v1/metrics,304,1495,High,Anomaly,0.5107,DDoS Attempt / Flooding,IP requested 232 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:49:48 +0000,89.248.167.15,POST,/products/items,200,10068,High,Anomaly,0.4559,DDoS Attempt / Flooding,IP requested 65 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:49:58 +0000,82.102.23.45,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,1414,High,Anomaly,0.5392,DDoS Attempt / Flooding,IP requested 68 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:15:50:08 +0000,81.108.20.11,PUT,/blog/posts,304,1043,High,Anomaly,0.4793,DDoS Attempt / Flooding,IP requested 233 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:50:18 +0000,203.0.113.88,GET,/blog/posts,200,23751,High,Anomaly,0.4611,DDoS Attempt / Flooding,IP requested 221 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:50:28 +0000,203.0.113.88,POST,/contact.html,200,9779,High,Anomaly,0.475,DDoS Attempt / Flooding,IP requested 222 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:50:38 +0000,81.108.20.11,PUT,/index.html,304,17,High,Anomaly,0.4701,DDoS Attempt / Flooding,IP requested 234 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:50:48 +0000,81.108.20.11,GET,/index.html,200,8545,High,Anomaly,0.4475,DDoS Attempt / Flooding,IP requested 235 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:50:58 +0000,192.168.1.15,PUT,/about.html,404,893,High,Anomaly,0.4467,DDoS Attempt / Flooding,IP requested 191 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:51:08 +0000,203.0.113.88,GET,/blog/posts,200,18550,High,Anomaly,0.4815,DDoS Attempt / Flooding,IP requested 223 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:51:18 +0000,190.12.87.54,PUT,/contact.html,404,121,High,Anomaly,0.4934,DDoS Attempt / Flooding,IP requested 69 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:15:51:28 +0000,81.108.20.11,GET,/products/items,200,11625,High,Anomaly,0.4844,DDoS Attempt / Flooding,IP requested 236 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:51:38 +0000,122.164.48.9,GET,/js/main.js,200,19533,High,Anomaly,0.5137,DDoS Attempt / Flooding,IP requested 245 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:51:48 +0000,82.102.23.45,GET,/blog/posts,304,1270,High,Anomaly,0.4832,DDoS Attempt / Flooding,IP requested 69 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:15:51:58 +0000,122.164.48.9,PUT,/blog/posts,404,734,High,Anomaly,0.5018,DDoS Attempt / Flooding,IP requested 246 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:52:08 +0000,192.168.1.15,GET,/blog/posts,304,1437,High,Anomaly,0.4705,DDoS Attempt / Flooding,IP requested 192 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:52:18 +0000,192.168.1.15,PUT,/js/main.js,200,17543,High,Anomaly,0.4697,DDoS Attempt / Flooding,IP requested 193 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:52:28 +0000,103.22.200.41,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,219,High,Anomaly,0.5402,DDoS Attempt / Flooding,IP requested 52 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:52:38 +0000,89.248.167.15,GET,/favicon.ico,404,442,High,Anomaly,0.4489,DDoS Attempt / Flooding,IP requested 66 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:15:52:48 +0000,10.0.0.4,PUT,/index.html,304,562,High,Anomaly,0.4581,DDoS Attempt / Flooding,IP requested 217 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:15:52:58 +0000,198.51.100.12,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,941,High,Anomaly,0.5884,DDoS Attempt / Flooding,IP requested 55 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:15:53:08 +0000,103.22.200.41,GET,/api/v1/status,200,2721,High,Anomaly,0.4679,DDoS Attempt / Flooding,IP requested 53 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:15:53:18 +0000,91.220.43.12,PUT,/about.html,200,18326,High,Anomaly,0.4407,DDoS Attempt / Flooding,IP requested 49 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:15:53:28 +0000,81.108.20.11,PUT,/contact.html,304,618,High,Anomaly,0.4663,DDoS Attempt / Flooding,IP requested 237 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:53:38 +0000,122.164.48.9,GET,/css/styles.css,200,22247,High,Anomaly,0.4738,DDoS Attempt / Flooding,IP requested 247 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:53:48 +0000,81.108.20.11,GET,/products/items,304,1233,High,Anomaly,0.4531,DDoS Attempt / Flooding,IP requested 238 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:53:58 +0000,203.0.113.88,GET,/images/logo.png,304,558,High,Anomaly,0.4605,DDoS Attempt / Flooding,IP requested 224 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:54:08 +0000,122.164.48.9,PUT,/blog/posts,200,12341,High,Anomaly,0.4936,DDoS Attempt / Flooding,IP requested 248 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:54:18 +0000,203.0.113.88,GET,/blog/posts,200,23653,High,Anomaly,0.4597,DDoS Attempt / Flooding,IP requested 225 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:54:28 +0000,81.108.20.11,GET,/index.html,200,5283,High,Anomaly,0.4566,DDoS Attempt / Flooding,IP requested 239 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:15:54:38 +0000,122.164.48.9,GET,/contact.html,304,835,High,Anomaly,0.4817,DDoS Attempt / Flooding,IP requested 249 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:15:54:48 +0000,192.168.1.15,PUT,/api/v1/metrics,404,439,High,Anomaly,0.491,DDoS Attempt / Flooding,IP requested 194 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:15:54:58 +0000,198.51.100.12,POST,/login?user=admin%27%20OR%201=1--,200,2852,High,Anomaly,0.4524,DDoS Attempt / Flooding,IP requested 56 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:15:55:08 +0000,203.0.113.88,POST,/css/styles.css,200,5764,High,Anomaly,0.458,DDoS Attempt / Flooding,IP requested 226 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:15:55:18 +0000,82.102.23.45,GET,/contact.html,404,1350,High,Anomaly,0.4726,DDoS Attempt / Flooding,IP requested 70 resources in 10 seconds.,Russia,Moscow,55.75,37.61
